Request,Batch # or Lot #,Recipe / Alternate / Version
AP Aerosol Fragrance and Can Tests,,
"COA,Viscosity,pH_JM",,
Deo Aero W/L Big X - 125 Cans,,
Deo Aerosol (Deo) Fragrance Stability,,
Deo Cream Stability,,
Deo Cream/Lotion (AP) Hedonics,,
Deo Cream/Lotion (AP) Hedonics w Control,,
Deo Cream/Lotion (Deo) Hedonics,,
Deo Cream/Lotion (Deo) Hedonics +Control,,
Deo Cream/Lotion Hedonics,,
Deo Cream/Lotion Hedonics with Control,,
Deo EU Stability,,
Deo EU Stability (AP),,
Deo EU Stability (Deo),,
Deo Glass Aerosol Testing,,
Deo LatAm Accelerated Aerosol Stability,,
Deo LatAm Aero Stability - Gas,,
Deo LatAm Aerosol Stability,,
Deo Roll-On (AP) Stability,,
Deo Roll-On (Deo) Stability,,
Deo Roll-On Stability,,
Deo Stick (AP) Stability,,
Deo Stick (Deo) Stability,,
Deo Stick (OES) Stability,,
Deo Stick Stability,,
Group Requests (Stability HRC),,
Grouping Requests,,
R-20201102-00045,COM 1st Production,200000221138/003/002
R-20201102-00046,COM 1st Production,200000221103/003/002
R-20201102-00049,AC-17155-07,2E+11
R-20201102-00051,EXP-20-BG2501B,Wlmrt D4C Mint
R-20201102-00052,10200AM17,200000241889/005/000
R-20201102-00053,EXP-20-BG2501A,Wlmrt D4C Cucumber
R-20201102-00054,EXP-20-BG2501C,Wlmrt D4C Coconut
R-20201102-00055,EXP-20-BG2502C,Trgt D4C Vanilla Oat
R-20201102-00056,EXP-20-BG2502B,Trgt D4C Olive Rsmry
R-20201102-00057,EXP-20-BG2502A,Trgt D4C Avo Lemon
R-20201102-00060,EXP-20-BF4806B,200000126866/001/000
R-20201102-00061,10160FX02,200000240142/001/000
R-20201102-00065,toolset 5394- Foil 1- EXP-20-BD7075,200000242502/002/000
R-20201102-00071,AC-17155-09,2E+11
R-20201102-00072,AC-17155-11,2E+11
R-20201102-00073,AC-17155-13,2E+11
R-20201102-00074,toolset 5394- Foil 2- EXP-20-BD7075,200000242502/001/000
R-20201102-00075,MA17088-097B,NA
R-20201102-00076,EXP-20-BD7077,200000243768/001/000
R-20201102-00077,EXP-20-BD7077- Foil2- toolset 5906,200000242502/001/000
R-20201103-00030,Playdoh,200000227827/004/001
R-20201103-00031,EXP-20-BC8158,200000249816/000/000
R-20201103-00032,10140JU38,2E+11
R-20201103-00033,07140JU39,2E+11
R-20201103-00034,EXP-20-BE1796,N/A
R-20201103-00036,EXP-20-BA3638,200000249973/001/000
R-20201103-00037,,
R-20201103-00040,TB17138-71,N/A
R-20201103-00041,TB17138-72,N/A
R-20201103-00042,AC-17155-15,2E+11
R-20201103-00043,AC-17155-17,2E+11
R-20201103-00044,AC-17155-19,2E+11
R-20201103-00045,F-201023-00047,200000131850/001/000
R-20201103-00048,,
R-20201103-00049,LY17133-035,200000250132/000/000
R-20201103-00051,,
R-20201103-00052,,
R-20201104-00013,28092020_Simon 1,200000236498/013/000
R-20201104-00014,28092020_Simon 2,200000236498/011/000
R-20201104-00015,28092020_Simon 3,200000236498/015/000
R-20201104-00017,F-201023-00048,200000131850/001/000
R-20201104-00018,F-201023-00048,200000131850/001/000
R-20201104-00019,F-201023-00047,200000131850/001/000
R-20201104-00020,,
R-20201104-00021,,
R-20201104-00028,10270AM18,200000239973/003/001
R-20201104-00029,,
R-20201104-00032,10280AM18,200000242361/003/000
R-20201104-00034,10260AM18,200000242285/003/002
R-20201104-00036,10290AM18,200000242362/002/000
R-20201104-00037,MV-15990-126A concentrated,n/a
R-20201104-00043,EXP-20-BD4137,200000249521/000/001
R-20201104-00044,EXP-20-BD4136,200000249621/000/001
R-20201104-00045,DA-17127-085,N/A
R-20201104-00046,EXP-20-BF7315,200000231818/002/000
R-20201105-00011,Ayede + USA FARMOL,2E+11
R-20201105-00012,Ayede + China Farmol,2E+11
R-20201105-00013,Ayede Lite,2E+11
R-20201105-00026,ES17132-088,2E+11
R-20201105-00027,38799-042,200000216473/000/000
R-20201105-00039,JK17149_05,200000250020/000/000
R-20201105-00043,NA,00000000/000/000
R-20201106-00045,EXP-20-AV5823,200000202968/013/001
R-20201106-00048,EXP-20-AV5823,200000244009/002/000
R-20201106-00050,EXP-20-AV5823,200000244009/002/000
R-20201106-00051,EXP-20-AV5823,200000244009/002/000
R-20201106-00052,EXP-20-AV5823,200000244009/003/000
R-20201106-00055,EXP-20-AV5823,200000244009/003/000
R-20201106-00057,200000250482/004/000,200000250482/004/000
R-20201106-00060,EXP-20-AV5823,200000244009/004/000
R-20201106-00061,EXP-20-AV5823,200000244009/004/000
R-20201106-00062,TBC,200000250457/000/002
R-20201106-00063,EXP-20-AV5823,200000202968/013/001
R-20201106-00065,1,000000000000/000/000
R-20201106-00067,/,200000250982/000/000
R-20201106-00068,/,/
R-20201106-00069,/,/
R-20201106-00070,,
R-20201106-00071,,
R-20201106-00072,200000248556/005/000,200000248556/005/000
R-20201106-00073,EXP-20-AS9204,200000246217/016/000
R-20201106-00074,200000248556/006/000,200000248556/006/000
R-20201106-00077,200000248556/007/000,200000248556/007/000
R-20201106-00078,EXP-20-AS9204,200000246217/016/000
R-20201106-00079,,
R-20201106-00081,,
R-20201106-00082,EXP-20-AV5823,200000244009/003/000
R-20201106-00085,,
R-20201106-00086,EXP-20-AV5823,200000244009/003/000
R-20201106-00088,EXP-20-AV5823,200000244009/003/000
R-20201106-00089,EXP-20-AV5823,200000244009/002/000
R-20201106-00090,EXP-20-AV5823,200000244009/002/000
R-20201106-00091,EXP-20-AV5823,200000244009/002/000
R-20201106-00092,EXP-20-AV5823,200000244009/004/000
R-20201106-00093,,
R-20201106-00094,EXP-20-AV5823,200000244009/004/000
R-20201106-00095,,
R-20201106-00096,,
R-20201106-00097,,
R-20201109-00003,1,200000249944/000/001
R-20201109-00004,1,200000249944/000/001
R-20201109-00005,1,200000249944/000/001
R-20201109-00006,2,200000249944/000/001
R-20201109-00007,1,200000249944/000/001
R-20201109-00008,2,200000249944/000/001
R-20201109-00009,1,200000249944/000/001
R-20201109-00010,1,200000249944/000/001
R-20201109-00011,2,200000249944/000/001
R-20201109-00034,lab,200000250035/001/000
R-20201109-00035,Lab,200000250035/002/000
R-20201109-00037,EXP-20-BF7316,200000231820/001/000
R-20201109-00039,N/A,200000249504/002/002
R-20201109-00040,EXP-20-BF7318,200000231818/002/000
R-20201109-00042,20008501,200000226110/000/000
R-20201109-00045,DH17143-028,N/A
R-20201109-00046,DH17143-028,N/A
R-20201109-00047,DH17142-046,N/A
R-20201109-00050,HS-17115-079,NA
R-20201109-00061,10120JU43,200000243546/002/000
R-20201109-00062,10280CA01,100000206864/000/000
R-20201110-00022,,
R-20201110-00034,AC-17155-21,2E+11
R-20201110-00035,AC-17155-23,2E+11
R-20201110-00036,AC-17155-25,2E+11
R-20201110-00037,11020AM18,200000242364/003/000
R-20201110-00040,EXP-20-BF7317,200000231820/001/000
R-20201110-00042,GL17144-39,N/A
R-20201110-00046,11030CA00,2E+11
R-20201110-00047,10300CA00,2E+11
R-20201110-00049,GL17144-33,N/A
R-20201110-00050,GL-17144-36,N/A
R-20201110-00052,EXP-20-BC8163,200000251938-No Gly
R-20201110-00053,EXP-20-BC8164,2E+11
R-20201110-00054,10120AM08,200000227884/003/000
R-20201110-00055,10160AM08,2555226410/003/002
R-20201110-00056,MY 17121-78,200000205323/002/001
R-20201110-00057,MY 17121-79,NA
R-20201110-00058,M 17121-83,NA
R-20201110-00059,MY 1721-84,NA
R-20201110-00060,10260CR02 12:01,NA
R-20201110-00061,10140TJ36 07:21,NA
R-20201110-00062,10260CA01,200000243480/000/000
R-20201110-00063,EXP-20-BF4907A,200000126866/005/000
R-20201110-00066,10280CA01,200000243289/000/000
R-20201110-00067,10270CA02,200000243203/000/000
R-20201110-00069,11050CA00,2E+11
R-20201110-00070,10150JU43,200000242945/000/000
R-20201110-00072,10140JU43,200000243481/000/000
R-20201110-00073,F-201019-00045,200000250434/003/000
R-20201110-00074,F-201019-00046,200000250434/001/000
R-20201110-00075,F-201019-00047,200000250434/001/000
R-20201110-00076,10150JU43,200000243681/000/000
R-20201110-00077,10160JU43,200000243679/000/000
R-20201110-00078,10130JU43,200000243300/000/000
R-20201110-00079,10170JU43,200000243523/000/000
R-20201110-00080,11030AM15,200000243483/000/000
R-20201111-00019,F-201019-00032,F-201019-00032
R-20201111-00030,Batch 1,200000250420/006/000
R-20201111-00031,AC-17155-27,2E+11
R-20201111-00032,AC-17155-29,2E+11
R-20201111-00033,AC-17155-31,2E+11
R-20201111-00035,EXP-20-BC4193,n/a
R-20201111-00036,EXP-20-BC4193,n/a
R-20201111-00044,/,/
R-20201111-00045,/,/
R-20201111-00046,/,/
R-20201112-00008,DV-20-024,200000247981/003/000
R-20201112-00010,DV-20-025,200000249541/002/000
R-20201112-00013,F-200908-00001,200000249057/000/000
R-20201112-00021,F-200908-00001,200000249057/000/000
R-20201112-00023,N/A,n/a
R-20201112-00024,N/A,n/a
R-20201112-00027,MPT Batch Lotus,200000247981/003/000
R-20201112-00029,MPT Batch Lotus,200000247981/003/000
R-20201112-00036,EXP-20-BC8747,200000248401/000/000
R-20201112-00041,AC-17155-33,2E+11
R-20201112-00042,AC-17155-35,2E+11
R-20201112-00044,MY 17121-85,NA
R-20201112-00046,SB17152-094,N/A
R-20201112-00047,SB17152-095,N/A
R-20201112-00053,EXP-20-BG4310,NA
R-20201112-00058,EXP-20-BG4311,NA
R-20201113-00008,F-201029-00032,200000241844/004/000
R-20201113-00010,F-201030-00020,200000241844/019/001
R-20201113-00011,38780-28,200000251170/000/000
R-20201113-00013,EXP-20-AV5966,200000241844/016/001
R-20201113-00014,EXP-20-AV5966,200000241844/020/000
R-20201113-00015,EXP-20-AV5135,200000250598/001/000
R-20201113-00016,EXP-20-AV5135,200000250656/001/000
R-20201113-00017,200000250511/002/002,200000250511/002/002
R-20201113-00018,tbc,00000000000/000/000
R-20201113-00019,200000250511/003/001,200000250511/003/001
R-20201113-00020,PLaydoh,2E+11
R-20201113-00023,/,/
R-20201113-00024,/,/
R-20201113-00032,F-201105-00015,200000249570/001/000
R-20201113-00033,F-200918-00035,200000249483/001/000
R-20201113-00034,EXP-20-BD4139,200000249559/001/000
R-20201115-00001,1,200000250220/008/000
R-20201115-00002,1,200000250220/010/000
R-20201115-00003,1,200000250220/009/000
R-20201115-00004,1,200000250220/011/000
R-20201116-00015,/,200000250800/000/000
R-20201116-00016,/,200000250819/000/000
R-20201116-00017,/,/
R-20201116-00022,GL17144-41,N/A
R-20201116-00023,GL17144-42,N/A
R-20201116-00027,JM17066-073,JM17066-073
R-20201116-00028,JE17118-036,F-201007-00049
R-20201116-00029,JE17118-035,F-201007-00048
R-20201117-00013,F-201027-00008,200000249057/000/000
R-20201117-00014,F-201027-00008,200000249057/000/000
R-20201117-00017,F-200908-00001,200000249057/000/000
R-20201117-00018,Orephus,2E+11
R-20201117-00019,Hegemone,2E+11
R-20201117-00020,Ayede Lite,2E+11
R-20201117-00021,Ayede,2E+11
R-20201117-00025,O3155,200000225376/000/000
R-20201117-00026,Lot O3155,200000225376/000/000
R-20201117-00027,BA17150-055,2000000000/000/000
R-20201117-00031,TB17138-73,TB17138-73
R-20201117-00032,EXP-20-BA3649,200000242504/002/000
R-20201117-00035,EXP-20-BA3649,200000242504/002/000
R-20201117-00036,PCS2020101001COL,PCS2020101001COL
R-20201117-00037,PCS2020101002COL,PCS2020101002COL
R-20201117-00038,PCS2020101003COL,PCS2020101003COL
R-20201117-00039,PCS2020101004COL,PCS2020101004COL
R-20201117-00040,PCS2020101005COL,PCS2020101005COL
R-20201117-00041,PCS2020101006COL,PCS2020101006COL
R-20201117-00042,PCS2020111602LV,PCS2020111602LV
R-20201117-00043,TB17138-75,TB17138-75
R-20201117-00045,EXP-20-2912A,Sensitive
R-20201117-00046,EXP-20-BG2912B,Sensitive
R-20201117-00047,EXP-20-BG2911B,Hybrid 2.0
R-20201117-00048,16966-124,2E+11
R-20201117-00049,EXP-20-BG2911A,Hybrid 2.0
R-20201118-00013,F-201113-00004,200000250312/000/000
R-20201118-00014,F-201113-00004,200000250312/000/000
R-20201118-00015,F-201106-00008,200000250312/000/000
R-20201118-00016,F-201106-00008,200000250312/000/000
R-20201118-00025,DV-20-026,200000243375/000/000
R-20201118-00026,DV-20-027,200000243270/000/00
R-20201118-00027,DV-20-028,200000243272/000/000
R-20201118-00030,DV-20-238,200000098941/049/001
R-20201118-00031,F-201007-00001,200000128019/005/000
R-20201118-00038,ES17132-095,2E+11
R-20201118-00040,ABF2901,200000243731/003/002
R-20201118-00043,GP17148-20,2E+11
R-20201118-00044,GP17148-22,2E+11
R-20201118-00046,GP17148-23,2E+11
R-20201118-00047,GP17148-27,2E+11
R-20201118-00049,HS-17115-085,NA
R-20201118-00054,KH17154-036,200000000
R-20201118-00055,TE17153-001,TE17153-001
R-20201118-00057,KH17154-037,200000000
R-20201118-00058,TE17153-003,TE17153-003
R-20201118-00059,11080JU36,200000227692/005/000
R-20201118-00060,11020AM13,200000241658/006/000
R-20201118-00062,DA-17127-096,200000249612/001/000
R-20201118-00063,11110JU36,200000243975/003/000
R-20201118-00064,11080JU36,200000243902/010/001
R-20201119-00006,F-200908-00003,200000249423/000/000
R-20201119-00007,F-200908-00002,200000249080/000/000
R-20201119-00030,MA17088-101A,NA
R-20201119-00031,MA17088-095A,NA
R-20201119-00035,KH17154-038,20000000000
R-20201119-00037,KH17154-039,2E+14
R-20201119-00039,Day Zero LC97A,LC-97A
R-20201119-00041,Day Zero LC97B,LC-97B
R-20201119-00042,LC95A concentrated,Day Zero LC95A
R-20201119-00043,LC95B dilution,LC-95 B
R-20201119-00044,11130UR02,200000245686/003/000
R-20201119-00045,BA17150-057,200000000/000/000
R-20201119-00054,MA17088-099A,NA
R-20201119-00055,MA17088-100A,NA
R-20201119-00060,EXP-20-BE6905,200000246421/000/000
R-20201119-00061,EXP-20-BD7079,200000249329/002/000
R-20201119-00062,111111,200000242363/005/000
R-20201120-00022,B73+200000243021/006/000,200000239557/000/000
R-20201120-00030,B72+200000243021/005/000,200000242896/000/000
R-20201120-00031,B71+200000243021/004/000,200000243173/000/000
R-20201120-00038,Amli-Factory Filled-B# M-A-151530,200000226770/001/005
R-20201120-00039,Amli-Factory Filled-B#,200000226770/001/005
R-20201120-00040,11140JU36,200000227667/005/000
R-20201120-00043,Amli-Factory Filled-B#M-A-181530,200000226770/001/005
R-20201120-00046,11120JU36,200000243975/003/000
R-20201120-00049,Amli-Factory Filled-B# C-A-181530,200000226770/001/005
R-20201120-00050,DA-17127-098,N/A
R-20201120-00052,,
R-20201121-00004,Amli-Factory BulkA-M-151530,200000228329/001/003
R-20201121-00005,Amli-Factory Bulk A-C-151530,200000228329/001/003
R-20201121-00006,Amli-Factory Bulk Control 181830,200000228329/001/003
R-20201123-00016,N/a,200000244728/002/000
R-20201123-00018,F-201110-00037,200000250531/000/000
R-20201123-00019,N/a,200000244504/002/000
R-20201123-00021,GP17148-24,2E+11
R-20201123-00022,GP17148-25,2E+11
R-20201123-00025,Gl17144-47,N/A
R-20201123-00028,EXP-20-BC8169,2E+11
R-20201123-00029,KF17128-51,N/A
R-20201123-00030,11140CR01,200000246282/008/000
R-20201123-00031,11160CR01,200000246282/008/000
R-20201123-00032,11160CR02,200000246282/008/000
R-20201123-00034,11110JU35,200000245468/008/000
R-20201123-00035,11110JU35 -19:52,200000245468/008/000
R-20201123-00036,11120JU35 -03:37,200000245468/008/000
R-20201123-00037,11110JU35,200000245468/008/000
R-20201123-00038,11110JU35,200000245468/008/000
R-20201123-00039,11120JU37 08:50,200000245857/012/001
R-20201123-00040,11120JU37 18:40,200000245857/012/001
R-20201123-00041,11130JU37 13:05,200000245857/012/001
R-20201123-00042,11120JU37 18:40,200000245857/012/001
R-20201123-00043,11160CR02,200000246282/008/000
R-20201123-00046,EXP-20-BC8167,2E+11
R-20201123-00047,EXP-20-BC8172,2E+11
R-20201124-00019,2,200000130096/109/001
R-20201124-00020,1,200000130096/109/001
R-20201124-00021,AC-17155-41,200000244328/010/003
R-20201124-00022,AC-17155-43,200000244328/010/003
R-20201124-00024,AC-17155-45,200000244328/010/003
R-20201124-00025,AC-17155-47,200000244328/010/003
R-20201124-00026,AC-17155-49,200000244328/010/003
R-20201124-00027,AC-17155-51,200000244328/010/003
R-20201124-00028,AC-17155-53,200000244328/010/003
R-20201124-00029,AC-17155-55,200000244328/010/003
R-20201124-00030,EXP-20-BC4196,n/a
R-20201124-00031,DH17142-069,N/A
R-20201124-00032,DH17142-066,N/A
R-20201124-00033,DH17142-066,N/A
R-20201124-00034,GL17144-48,N/A
R-20201124-00035,GL17144-43,N/A
R-20201125-00011,2,200000129985/013/000
R-20201125-00012,2,200000129985/013/000
R-20201125-00013,1,200000129985/013/000
R-20201125-00021,38780-26,200000251197/000/000
R-20201125-00026,VK787,2E+11
R-20201125-00027,VK787,2E+11
R-20201125-00028,VK787,2E+11
R-20201125-00029,VK788,2E+11
R-20201125-00030,VK788,2E+11
R-20201125-00031,VK788,2E+11
R-20201125-00032,DA-17127-098,200000249622/001/000
R-20201125-00033,VK679,2E+11
R-20201125-00034,VK679,2E+11
R-20201125-00035,VK679,2E+11
R-20201125-00037,VK680,2E+11
R-20201125-00038,VK680,2E+11
R-20201125-00039,VK680,2E+11
R-20201125-00040,VK786,2E+11
R-20201125-00041,VK786,2E+11
R-20201125-00042,VK786,2E+11
R-20201125-00043,VK678,2E+11
R-20201125-00044,VK678,2E+11
R-20201125-00045,VK678,2E+11
R-20201126-00027,playdoh,2E+11
R-20201127-00051,/,200000241070/004/002
R-20201127-00052,/,200000242324/004/004
R-20201130-00021,F-201102-00008,200000202968/013/002
R-20201130-00051,11120JU35,200000229724/003/000
R-20201130-00052,HS-17115-089,NA
R-20201130-00053,HS-17115-090,NA
R-20201130-00054,HS-17115-091,NA
R-20201130-00057,EXP-20-BD7080,200000249562/000/000
R-20201130-00071,EXP-20-BC4198,n/a
R-20201130-00072,EXP-20-BC4199,n/a
R-20201130-00073,,
R-20201130-00074,,
R-20201130-00075,,
R-20201130-00076,,
R-20201130-00077,,
R-20201130-00078,,
R-20201130-00079,,
R-20201130-00080,,
R-20201201-00005,1,200000251681/000/000
R-20201201-00007,Pondy MPT Flower bloom,PYFB
R-20201201-00026,Pears packaging,LP90
R-20201201-00027,1,390000002072/037/000
R-20201201-00028,11200JU36,200000245986/002/001
R-20201201-00029,11210JU36,200000245958/002/001
R-20201201-00030,11252020RB,TBD
R-20201201-00031,11252020RB,TBD
R-20201201-00032,12022020RB,TBD
R-20201201-00034,12022020RB,TBD
R-20201201-00035,12022020RB,TBD
R-20201201-00036,11200AM13,200000244251/006/000
R-20201201-00039,EXP-20-BF2339,N/a
R-20201201-00040,EXP-20-BF2338,N/a
R-20201201-00045,MA17088-104,NA
R-20201201-00046,MA17088-104B,NA
R-20201202-00008,Pears packaging CONTROL,PACK
R-20201202-00016,241120_Simon1,200000233522/025/001
R-20201202-00017,241120_Simon2,200000233522/026/001
R-20201202-00022,abcde12345,00000000000/000/000
R-20201202-00024,abcde12345,00000000000/000/001
R-20201202-00027,25112020_simon1,200000233522/030/000
R-20201202-00033,Byd 1st Production,200000225553/002/001
R-20201202-00034,Byd 1st Production,200000226305/002/002
R-20201202-00035,Byd 1st Production,200000248292/002/000
R-20201202-00036,Byd 1st Production,200000225631/002/001
R-20201202-00039,Delilah Zinc EU 12%,HUT #913
R-20201202-00041,Delilah Calcifer Gellan Lite EU HUT#257,HUT#257
R-20201202-00042,EU HUT#734,EU HUT#734
R-20201202-00045,GP17148-26,2E+11
R-20201202-00046,GP17148-28,2E+11
R-20201202-00057,DH17143-040,N/A
R-20201202-00058,DH17143-040,N/A
R-20201202-00059,DH17143-041,N/A
R-20201202-00061,Dh17143-041,N/A
R-20201202-00062,DH17143-042,N/A
R-20201202-00063,Dh17143-043,N/A
R-20201202-00064,DH17143-043,N/A
R-20201202-00065,DH17143-043,N/A
R-20201203-00011,201123,200000250496/001/001
R-20201203-00019,38799-046,200000251276/000/000
R-20201203-00020,38799-048,200000251252/000/000
R-20201203-00022,EXP-20-AV5967,200000245287/025/000
R-20201203-00024,EXP-20-AV5967,200000231457/017/000
R-20201203-00027,200000248337/004/001,200000248337/004/001
R-20201203-00028,2000000000/000/000,00000000/000/000
R-20201203-00029,F-201112-00012,200000248337/001/000
R-20201203-00031,DV CD 0.75HU w/0.75% 7134,200000124583/001/000
R-20201203-00032,DV CD HU50 1.5% 7134,200000250380/000/000
R-20201203-00034,AC-17155-57,200000244328/010/003
R-20201203-00036,AC-17155-59,200000244328/010/003
R-20201203-00037,AC-17155-61,200000244328/010/003
R-20201203-00039,AC-17155-63,200000244328/010/003
R-20201203-00040,AC-17155-65,200000244328/010/003
R-20201203-00042,AC-17155-67,200000244328/010/003
R-20201203-00043,AC-17155-69,200000244328/010/003
R-20201203-00048,F-201104-00008,200000227067/001/001
R-20201203-00049,JH-20-115,200000245093/023/000
R-20201203-00052,11160UR01,200000240888/010/001
R-20201203-00055,1113OUR01,200000238509/007/000
R-20201203-00057,JH-20-116,200000245093/023/001
R-20201203-00059,JH-20-117,200000245093/023/002
R-20201203-00060,JH-20-118,200000245093/023/000
R-20201203-00061,JH-20-119,200000245093/023/001
R-20201203-00062,JH-20-120,200000245093/023/002
R-20201203-00063,38799-050,200000251277/000/000
R-20201203-00071,TBC,200000251696/000/000
R-20201203-00072,TBC,200000251637/000/000
R-20201203-00075,EXP-20-BG2915A,Hybrid 2.1
R-20201203-00076,EXP-20-BG2915B,Hyb 2.0 + Kester
R-20201203-00081,EXP-20-BG2915A,Hybrid 2.1
R-20201203-00082,MJY_17105-062,N/A
R-20201203-00083,EXP-20-BG2915B,Hyb 2.0 + Kester
R-20201204-00017,11040UR01,200000244041/000/000
R-20201204-00018,11030UR02,200000243972/000/000
R-20201204-00035,P-201102-00006,2E+11
R-20201204-00036,P-201102-00006,200000127510/014/000
R-20201204-00037,P-201102-00009,2E+11
R-20201204-00039,P-201102-00009,200000127510/014/000
R-20201204-00041,P-201102-00007,/
R-20201204-00043,P-201102-00007,/
R-20201204-00044,P-201102-00009,/
R-20201204-00045,P-201102-00009,/
R-20201204-00047,P-201102-00007,2E+11
R-20201204-00056,Control ØA,OA20
R-20201204-00057,HA-16,HA16
R-20201204-00058,PC11,PC11
R-20201204-00059,VU47,VU47
R-20201204-00061,P-201102-00007,2E+11
R-20201204-00063,P-201102-00009,2E+11
R-20201204-00066,Control (UOI),GR01
R-20201204-00067,P-201102-00009,2E+11
R-20201204-00069,ND20,ND20
R-20201204-00070,JK45C,SG08
R-20201204-00071,JK45,JK45
R-20201204-00072,2A6,LP11
R-20201204-00074,2B1,LT24
R-20201204-00078,P-201102-00009,2E+11
R-20201204-00080,EXP-20-BC8173,200000230368/002/001
R-20201204-00082,EXP-20-BC8174,200000230368/002/001
R-20201204-00083,EXP-20-BC8175,200000230368/002/001
R-20201204-00084,EXP-20-BC8176,200000231296/001/000
R-20201204-00085,EXP-20-BC8177,200000231296/001/000
R-20201204-00088,12020KJ01,200000244879/000/000
R-20201207-00017,11050CA00,2E+11
R-20201207-00018,11110CA00,2E+11
R-20201207-00019,11200CA00,2E+11
R-20201207-00020,11250CA00,2E+11
R-20201207-00022,10270JB01,200000241788/000/000
R-20201207-00023,10290JB02,2E+11
R-20201207-00024,2000001,200000250146/000/000
R-20201207-00031,38799-056,200000251263/000/000
R-20201208-00005,MJY_17105-063,N/A
R-20201208-00006,MJY_17105-064,N/A
R-20201208-00007,MJY_17105-065,N/A
R-20201208-00008,MJY_17105-066,N/A
R-20201208-00009,MJY_17105-067,N/A
R-20201208-00010,MJY_17105-068,N/A
R-20201208-00011,MJY_17105-069,N/A
R-20201208-00012,MJY_17105-070,N/A
R-20201208-00013,MJY_17105-071,N/A
R-20201208-00014,MJY_17105-072,N/A
R-20201208-00040,EXP-20-BC8756,200000225239/002/001
R-20201208-00042,EXP-20-BA3649,200000249045/000/001
R-20201208-00043,EXP-20-BA3650,200000249145/000/001
R-20201208-00044,EXP-20-BA3651,200000249577/000/001
R-20201208-00045,EXP-20-BA3652,200000249530/001/000
R-20201208-00047,EXP-20-BF5205 01,200000251279/000/000
R-20201208-00048,EXP-20-BF5205 02,200000251306/000/000
R-20201208-00049,11250TJ93,200000246011/003/000
R-20201208-00050,EXP-20-BF5205 03,200000251307/000/000
R-20201208-00051,IS91 - Indo,200000138934/000/000
R-20201208-00052,BA20 - Indo,200000138934/000/000
R-20201208-00053,CO57 - Indo,200000138934/000/000
R-20201208-00054,11200UR01,200000225761/002/001
R-20201208-00055,AA17 - Indo,200000138934/000/000
R-20201208-00056,11200UR01,200000225761/002/001
R-20201208-00057,WO63 - Indo,200000138934/000/000
R-20201208-00058,VA01 - Indo,200000138934/000/000
R-20201208-00060,11200UR01,200000225761/002/001
R-20201208-00063,ELN,200000237853/005/000
R-20201208-00068,CSK01 - Indo,200000142839/002/002
R-20201208-00069,ELN,200000237853/006/000
R-20201208-00070,TBC,200000251652/000/000
R-20201208-00071,MI83 - Indo,200000142839/002/002
R-20201208-00072,KKR65 - Indo,200000142839/002/002
R-20201208-00073,DC39 - Indo,200000142839/002/002
R-20201208-00074,PCS2020120201LV,PCS2020120201LV
R-20201208-00075,PCS2020120101LV,PCS2020120101LV
R-20201208-00077,12030UR02,200000244790/003/000
R-20201208-00079,F-201125-00001 / ZD17122-088,200000246038/009/000
R-20201208-00080,DA-17127-101,N/A
R-20201208-00081,F-201125-00002 / ZD17122-089,200000246038/009/000
R-20201208-00082,F-201125-00003 / ZD17122-090,200000246038/009/000
R-20201208-00083,11230JU36,200000240712/002/000
R-20201209-00007,11B2,200000217769/001/000
R-20201209-00008,11B8,200000217769/001/000
R-20201209-00009,11C4,200000217769/001/000
R-20201209-00010,11A8,200000217769/001/000
R-20201209-00028,TRES  HU w/1.5% 7134,200000136635/001/000
R-20201209-00029,TRES CD Moisture Rich E NA 2x conc,200000250305/000/001
R-20201209-00030,EXP-20-BC8178,200000230368/002/001
R-20201209-00032,38799-050,200000251289/000/000
R-20201209-00034,38799-052,200000251239/000/000
R-20201209-00038,11240PC01,200000247233/001/000
R-20201209-00039,11210PC01,200000247248/001/000
R-20201209-00041,11140JU39,200000240359/001/001
R-20201209-00043,F-201125-00001 / ZD17122-088,200000246038/009/000
R-20201210-00015,2,200000216477/038/000
R-20201210-00016,2,200000216477/038/000
R-20201210-00017,1,200000098892/045/000
R-20201210-00019,1,200000098892/045/000
R-20201210-00020,3,200000098892/045/000
R-20201210-00021,2,200000098892/045/000
R-20201210-00022,3,200000216477/038/000
R-20201210-00023,4,200000216477/038/000
R-20201210-00034,DV CD HU50 w/3% 7134,200000250380/000/001
R-20201210-00035,DC17145-85,Gellan NA Galaxy Tau
R-20201210-00036,DC17145-86,Gellan Innospec Taur
R-20201210-00037,11170JB02,200000228043/001/003
R-20201210-00038,11160JU38,200000245296/001/000
R-20201210-00040,F-201118-0027,200000249662/001/000
R-20201210-00042,F201118-00028,200000249641/000/001
R-20201210-00043,F-2012007-000263,200000229881/010/000
R-20201210-00051,EXP-20-BC6371,200000249620/000/000
R-20201210-00054,DH17161-08,N/A
R-20201210-00055,DH17161-10,N/A
R-20201210-00056,DH17161-09,N/A
R-20201210-00057,DH17161-011,N/A
R-20201210-00059,11020JB01,200000245356/002/000
R-20201211-00006,Test low risk,200000000000/000/000
R-20201211-00011,Test medium risk,200000000000/000/000
R-20201211-00015,Test high risk,200000000000/000/000
R-20201211-00022,EXP-20-AY1616,200000245287/025/000
R-20201211-00024,0.22% LA active,200000248433/002/000
R-20201211-00044,DA-17127-102,200000252044/000/001
R-20201211-00045,DA-17127-103,N/A
